projection_x_coordinate,projection_y_coordinate,hw_threshold
318000,522000,25
330000,522000,25
342000,522000,25
354000,522000,25
366000,522000,25
378000,522000,25
390000,522000,25
402000,522000,25
414000,522000,25
426000,522000,25
438000,522000,25
450000,522000,25
462000,522000,25
474000,522000,25
486000,522000,25
498000,522000,25
510000,522000,25
522000,522000,25
534000,522000,25
546000,522000,25
558000,522000,25
570000,522000,25
582000,522000,25
594000,522000,25
606000,522000,25
618000,522000,25
630000,522000,100
642000,522000,100
654000,522000,100
666000,522000,100
678000,522000,100
690000,522000,100
702000,522000,100
714000,522000,100
726000,522000,100
738000,522000,100
750000,522000,100
762000,522000,100
-210000,510000,100
-198000,510000,100
-186000,510000,100
-174000,510000,100
-162000,510000,100
-150000,510000,100
-138000,510000,100
-126000,510000,100
-114000,510000,100
-102000,510000,25
-90000,510000,25
-78000,510000,25
-66000,510000,25
-54000,510000,25
-42000,510000,25
-30000,510000,25
-18000,510000,25
-6000,510000,25
6000,510000,25
18000,510000,25
30000,510000,25
42000,510000,25
54000,510000,25
66000,510000,25
78000,510000,25
90000,510000,25
102000,510000,25
114000,510000,25
126000,510000,25
138000,510000,25
150000,510000,25
162000,510000,25
174000,510000,25
186000,510000,25
198000,510000,25
210000,510000,25
222000,510000,25
234000,510000,25
246000,510000,25
258000,510000,25
270000,510000,25
282000,510000,25
294000,510000,25
306000,510000,25
318000,510000,25
330000,510000,25
342000,510000,25
354000,510000,25
366000,510000,25
378000,510000,25
390000,510000,25
402000,510000,25
414000,510000,25
426000,510000,25
438000,510000,25
450000,510000,25
462000,510000,25
474000,510000,25
486000,510000,25
498000,510000,25
510000,510000,25
522000,510000,25
534000,510000,25
546000,510000,25
558000,510000,25
570000,510000,25
582000,510000,25
594000,510000,25
606000,510000,25
618000,510000,25
630000,510000,100
642000,510000,100
654000,510000,100
666000,510000,100
678000,510000,100
690000,510000,100
702000,510000,100
714000,510000,100
726000,510000,100
738000,510000,100
750000,510000,100
762000,510000,100
-210000,498000,100
-198000,498000,100
-186000,498000,100
-174000,498000,100
-162000,498000,100
-150000,498000,100
-138000,498000,100
-126000,498000,100
-114000,498000,100
-102000,498000,25
-90000,498000,25
-78000,498000,25
-66000,498000,25
-54000,498000,25
-42000,498000,25
-30000,498000,25
-18000,498000,25
-6000,498000,25
6000,498000,25
18000,498000,25
30000,498000,25
42000,498000,25
54000,498000,25
66000,498000,25
78000,498000,25
90000,498000,25
102000,498000,25
114000,498000,25
126000,498000,25
138000,498000,25
150000,498000,25
162000,498000,25
174000,498000,25
186000,498000,25
198000,498000,25
210000,498000,25
222000,498000,25
234000,498000,25
246000,498000,25
258000,498000,25
270000,498000,25
282000,498000,25
294000,498000,25
306000,498000,25
318000,498000,25
330000,498000,25
342000,498000,25
354000,498000,25
366000,498000,25
378000,498000,25
390000,498000,25
402000,498000,25
414000,498000,25
426000,498000,25
438000,498000,25
450000,498000,25
462000,498000,25
474000,498000,25
486000,498000,25
498000,498000,25
510000,498000,25
522000,498000,25
534000,498000,25.13850403
546000,498000,25
558000,498000,25
570000,498000,25
582000,498000,25
594000,498000,25
606000,498000,25
618000,498000,25
630000,498000,25
642000,498000,100
654000,498000,100
666000,498000,100
678000,498000,100
690000,498000,100
702000,498000,100
714000,498000,100
726000,498000,100
738000,498000,100
750000,498000,100
762000,498000,100
-210000,486000,100
-198000,486000,100
-186000,486000,100
-174000,486000,100
-162000,486000,100
-150000,486000,100
-138000,486000,100
-126000,486000,100
-114000,486000,100
-102000,486000,25
-90000,486000,25
-78000,486000,25
-66000,486000,25
-54000,486000,25
-42000,486000,25
-30000,486000,25
-18000,486000,25
-6000,486000,25
6000,486000,25
18000,486000,25
30000,486000,25
42000,486000,25
54000,486000,25
66000,486000,25
78000,486000,25
90000,486000,25
102000,486000,25
114000,486000,25
126000,486000,25
138000,486000,25
150000,486000,25
162000,486000,25
174000,486000,25
186000,486000,25
198000,486000,25
210000,486000,25
222000,486000,25
234000,486000,25
246000,486000,25
258000,486000,25
270000,486000,25
282000,486000,25
294000,486000,25
306000,486000,25
318000,486000,25
330000,486000,25
342000,486000,25
354000,486000,25
366000,486000,25
378000,486000,25
390000,486000,25
402000,486000,25
414000,486000,25
426000,486000,25
438000,486000,25
450000,486000,25
462000,486000,25
474000,486000,25
486000,486000,25
498000,486000,25
510000,486000,25
522000,486000,25
534000,486000,25.13711739
546000,486000,25
558000,486000,25
570000,486000,25
582000,486000,25
594000,486000,25
606000,486000,25
618000,486000,25
630000,486000,25
642000,486000,100
654000,486000,100
666000,486000,100
678000,486000,100
690000,486000,100
702000,486000,100
714000,486000,100
726000,486000,100
738000,486000,100
750000,486000,100
762000,486000,100
-210000,474000,100
-198000,474000,100
-186000,474000,100
-174000,474000,100
-162000,474000,100
-150000,474000,100
-138000,474000,100
-126000,474000,100
-114000,474000,100
-102000,474000,25
-90000,474000,25
-78000,474000,25
-66000,474000,25
-54000,474000,25
-42000,474000,25
-30000,474000,25
-18000,474000,25
-6000,474000,25
6000,474000,25
18000,474000,25
30000,474000,25
42000,474000,25
54000,474000,25
66000,474000,25
78000,474000,25
90000,474000,25
102000,474000,25
114000,474000,25
126000,474000,25
138000,474000,25
150000,474000,25
162000,474000,25
174000,474000,25
186000,474000,25
198000,474000,25
210000,474000,25
222000,474000,25
234000,474000,25
246000,474000,25
258000,474000,25
270000,474000,25
282000,474000,25
294000,474000,25
306000,474000,25
318000,474000,25
330000,474000,25
342000,474000,25
354000,474000,25
366000,474000,25
378000,474000,25
390000,474000,25
402000,474000,25
414000,474000,25
426000,474000,25
438000,474000,25
450000,474000,25
462000,474000,25
474000,474000,25
486000,474000,25
498000,474000,25
510000,474000,25
522000,474000,25
534000,474000,25.12990761
546000,474000,25
558000,474000,25
570000,474000,25
582000,474000,25
594000,474000,25
606000,474000,25
618000,474000,25
630000,474000,25
642000,474000,25
654000,474000,100
666000,474000,100
678000,474000,100
690000,474000,100
702000,474000,100
714000,474000,100
726000,474000,100
738000,474000,100
750000,474000,100
762000,474000,100
-210000,462000,100
-198000,462000,100
-186000,462000,100
-174000,462000,100
-162000,462000,100
-150000,462000,100
-138000,462000,100
-126000,462000,100
-114000,462000,100
-102000,462000,100
-90000,462000,25
-78000,462000,25
-66000,462000,25
-54000,462000,25
-42000,462000,25
-30000,462000,25
-18000,462000,25
-6000,462000,25
6000,462000,25
18000,462000,25
30000,462000,25
42000,462000,25
54000,462000,25
66000,462000,25
78000,462000,25
90000,462000,25
102000,462000,25
114000,462000,25
126000,462000,25
138000,462000,25
150000,462000,25
162000,462000,25
174000,462000,25
186000,462000,25
198000,462000,25
210000,462000,25
222000,462000,25
234000,462000,25
246000,462000,25
258000,462000,25
270000,462000,25
282000,462000,25
294000,462000,25
306000,462000,25
318000,462000,25
330000,462000,25
342000,462000,25
354000,462000,25
366000,462000,25
378000,462000,25
390000,462000,25
402000,462000,25
414000,462000,25
426000,462000,25
438000,462000,25
450000,462000,25
462000,462000,25
474000,462000,25
486000,462000,25
498000,462000,25
510000,462000,25
522000,462000,25
534000,462000,25.147892
546000,462000,25
558000,462000,25
570000,462000,25
582000,462000,25
594000,462000,25
606000,462000,25
618000,462000,25
630000,462000,25
642000,462000,25
654000,462000,100
666000,462000,100
678000,462000,100
690000,462000,100
702000,462000,100
714000,462000,100
726000,462000,100
738000,462000,100
750000,462000,100
762000,462000,100
-210000,450000,100
-198000,450000,100
-186000,450000,100
-174000,450000,100
-162000,450000,100
-150000,450000,100
-138000,450000,100
-126000,450000,100
-114000,450000,100
-102000,450000,100
-90000,450000,25
-78000,450000,25
-66000,450000,25
-54000,450000,25
-42000,450000,25
-30000,450000,25
-18000,450000,25
-6000,450000,25
6000,450000,25
18000,450000,25
30000,450000,25
42000,450000,25
54000,450000,25
66000,450000,25
78000,450000,25
90000,450000,25
102000,450000,25
114000,450000,25
126000,450000,25
138000,450000,25
150000,450000,25
162000,450000,25
174000,450000,25
186000,450000,25
198000,450000,25
210000,450000,25
222000,450000,25
234000,450000,25
246000,450000,25
258000,450000,25
270000,450000,25
282000,450000,25
294000,450000,25
306000,450000,25
318000,450000,25
330000,450000,25
342000,450000,25
354000,450000,25
366000,450000,25
378000,450000,25
390000,450000,25
402000,450000,25
414000,450000,25
426000,450000,25
438000,450000,25
450000,450000,25
462000,450000,25
474000,450000,25
486000,450000,25
498000,450000,25
510000,450000,25
522000,450000,25
534000,450000,25.13976097
546000,450000,25.24401283
558000,450000,25.30933762
570000,450000,25.37575722
582000,450000,25.44110489
594000,450000,25.50312233
606000,450000,25.56121445
618000,450000,25
630000,450000,25
642000,450000,27
654000,450000,27
666000,450000,27
678000,450000,100
690000,450000,100
702000,450000,100
714000,450000,100
726000,450000,100
738000,450000,100
750000,450000,100
762000,450000,100
-210000,438000,100
-198000,438000,100
-186000,438000,100
-174000,438000,100
-162000,438000,100
-150000,438000,100
-138000,438000,100
-126000,438000,100
-114000,438000,100
-102000,438000,100
-90000,438000,100
-78000,438000,25
-66000,438000,25
-54000,438000,25
-42000,438000,25
-30000,438000,25
-18000,438000,25
-6000,438000,25
6000,438000,25
18000,438000,25
30000,438000,25
42000,438000,25
54000,438000,25
66000,438000,25
78000,438000,25
90000,438000,25
102000,438000,25
114000,438000,25
126000,438000,25
138000,438000,25
150000,438000,25
162000,438000,25
174000,438000,25
186000,438000,25
198000,438000,25
210000,438000,25
222000,438000,25
234000,438000,25
246000,438000,25
258000,438000,25
270000,438000,25
282000,438000,25
294000,438000,25
306000,438000,25
318000,438000,25
330000,438000,25
342000,438000,25
354000,438000,25
366000,438000,25
378000,438000,25
390000,438000,25
402000,438000,25
414000,438000,25
426000,438000,25
438000,438000,25
450000,438000,25
462000,438000,25
474000,438000,25
486000,438000,25
498000,438000,25
510000,438000,25
522000,438000,25
534000,438000,25.10815239
546000,438000,25.18258095
558000,438000,25.27423668
570000,438000,25.35938454
582000,438000,25.43784332
594000,438000,25.50957298
606000,438000,25.57517815
618000,438000,25.58607292
630000,438000,26.05496025
642000,438000,26.09611702
654000,438000,27
666000,438000,27
678000,438000,27
690000,438000,27
702000,438000,100
714000,438000,100
726000,438000,100
738000,438000,100
750000,438000,100
762000,438000,100
-210000,426000,100
-198000,426000,100
-186000,426000,100
-174000,426000,100
-162000,426000,100
-150000,426000,100
-138000,426000,100
-126000,426000,100
-114000,426000,100
-102000,426000,100
-90000,426000,100
-78000,426000,100
-66000,426000,25
-54000,426000,25
-42000,426000,25
-30000,426000,25
-18000,426000,25
-6000,426000,25
6000,426000,25
18000,426000,25
30000,426000,25
42000,426000,25
54000,426000,25
66000,426000,25
78000,426000,25
90000,426000,25
102000,426000,25
114000,426000,25
126000,426000,25
138000,426000,25
150000,426000,25
162000,426000,25
174000,426000,25
186000,426000,25
198000,426000,25
210000,426000,25
222000,426000,25
234000,426000,25
246000,426000,25
258000,426000,25
270000,426000,25
282000,426000,25
294000,426000,25
306000,426000,25
318000,426000,25
330000,426000,25
342000,426000,25
354000,426000,25
366000,426000,25
378000,426000,25
390000,426000,25
402000,426000,25
414000,426000,25
426000,426000,25
438000,426000,25
450000,426000,25
462000,426000,25
474000,426000,25.460495
486000,426000,25
498000,426000,25
510000,426000,25.460495
522000,426000,25
534000,426000,25
546000,426000,25.45560265
558000,426000,25.63961029
570000,426000,25.74483299
582000,426000,25.82686234
594000,426000,25.89180565
606000,426000,25.94736099
618000,426000,25.95475006
630000,426000,26.33661079
642000,426000,26.10564423
654000,426000,26.13534546
666000,426000,27
678000,426000,27
690000,426000,27
702000,426000,27
714000,426000,100
726000,426000,100
738000,426000,100
750000,426000,100
762000,426000,100
-210000,414000,100
-198000,414000,100
-186000,414000,100
-174000,414000,100
-162000,414000,100
-150000,414000,100
-138000,414000,100
-126000,414000,100
-114000,414000,100
-102000,414000,100
-90000,414000,100
-78000,414000,100
-66000,414000,100
-54000,414000,25
-42000,414000,25
-30000,414000,25
-18000,414000,25
-6000,414000,25
6000,414000,25
18000,414000,25
30000,414000,25
42000,414000,25
54000,414000,25
66000,414000,25
78000,414000,25
90000,414000,25
102000,414000,25
114000,414000,25
126000,414000,25
138000,414000,25
150000,414000,25
162000,414000,25
174000,414000,25
186000,414000,25
198000,414000,25
210000,414000,25
222000,414000,25
234000,414000,25
246000,414000,25
258000,414000,25
270000,414000,25
282000,414000,25
294000,414000,25
306000,414000,25
318000,414000,25
330000,414000,25
342000,414000,25
354000,414000,25
366000,414000,25
378000,414000,25
390000,414000,25
402000,414000,25
414000,414000,25
426000,414000,25
438000,414000,25
450000,414000,25
462000,414000,26
474000,414000,26
486000,414000,26
498000,414000,26
510000,414000,26
522000,414000,26
534000,414000,25.59137154
546000,414000,25.65084076
558000,414000,25.73289871
570000,414000,25.81799126
582000,414000,25.88581276
594000,414000,25.9457016
606000,414000,26
618000,414000,26.37077522
630000,414000,26.39857292
642000,414000,26.17755699
654000,414000,27
666000,414000,27
678000,414000,27
690000,414000,27
702000,414000,27
714000,414000,27
726000,414000,100
738000,414000,100
750000,414000,100
762000,414000,100
-210000,402000,100
-198000,402000,100
-186000,402000,100
-174000,402000,100
-162000,402000,100
-150000,402000,100
-138000,402000,100
-126000,402000,100
-114000,402000,100
-102000,402000,100
-90000,402000,100
-78000,402000,100
-66000,402000,100
-54000,402000,100
-42000,402000,25
-30000,402000,25
-18000,402000,25
-6000,402000,25
6000,402000,25
18000,402000,25
30000,402000,25
42000,402000,25
54000,402000,25
66000,402000,25
78000,402000,25
90000,402000,25
102000,402000,25
114000,402000,25
126000,402000,25
138000,402000,25
150000,402000,25
162000,402000,25
174000,402000,25
186000,402000,25
198000,402000,25
210000,402000,25
222000,402000,25
234000,402000,25
246000,402000,25
258000,402000,25
270000,402000,25
282000,402000,25
294000,402000,25
306000,402000,25
318000,402000,25
330000,402000,25
342000,402000,25
354000,402000,25
366000,402000,25
378000,402000,25
390000,402000,25
402000,402000,25
414000,402000,26
426000,402000,26
438000,402000,26
450000,402000,26
462000,402000,26
474000,402000,26
486000,402000,26
498000,402000,26
510000,402000,26
522000,402000,26
534000,402000,26
546000,402000,26.08495903
558000,402000,26.13976097
570000,402000,26.20080185
582000,402000,26.25725365
594000,402000,26.30707741
606000,402000,26.7038517
618000,402000,26.71837234
630000,402000,26.72975159
642000,402000,26.7271595
654000,402000,26.63167381
666000,402000,27
678000,402000,27
690000,402000,27
702000,402000,27
714000,402000,27
726000,402000,27
738000,402000,100
750000,402000,100
762000,402000,100
-210000,390000,100
-198000,390000,100
-186000,390000,100
-174000,390000,100
-162000,390000,100
-150000,390000,100
-138000,390000,100
-126000,390000,100
-114000,390000,100
-102000,390000,100
-90000,390000,100
-78000,390000,100
-66000,390000,100
-54000,390000,100
-42000,390000,100
-30000,390000,25
-18000,390000,25
-6000,390000,25
6000,390000,25
18000,390000,25
30000,390000,25
42000,390000,25
54000,390000,25
66000,390000,25
78000,390000,25
90000,390000,25
102000,390000,25
114000,390000,25
126000,390000,25
138000,390000,25
150000,390000,25
162000,390000,25
174000,390000,25
186000,390000,25
198000,390000,25
210000,390000,25
222000,390000,25
234000,390000,25
246000,390000,25
258000,390000,25
270000,390000,25
282000,390000,25
294000,390000,25
306000,390000,25
318000,390000,25.2460556
330000,390000,25
342000,390000,25
354000,390000,25
366000,390000,26
378000,390000,25
390000,390000,25
402000,390000,26
414000,390000,26
426000,390000,26
438000,390000,26
450000,390000,26
462000,390000,27
474000,390000,27
486000,390000,26
498000,390000,26
510000,390000,26
522000,390000,26
534000,390000,26
546000,390000,26
558000,390000,26.12439919
570000,390000,26.20385361
582000,390000,26.27187157
594000,390000,26.66331673
606000,390000,26.71120644
618000,390000,26.7280159
630000,390000,26.7401619
642000,390000,26.73552895
654000,390000,26.6428566
666000,390000,26.63869858
678000,390000,27
690000,390000,27
702000,390000,27
714000,390000,27
726000,390000,27
738000,390000,27
750000,390000,100
762000,390000,100
-210000,378000,100
-198000,378000,100
-186000,378000,100
-174000,378000,100
-162000,378000,100
-150000,378000,100
-138000,378000,100
-126000,378000,100
-114000,378000,100
-102000,378000,100
-90000,378000,100
-78000,378000,100
-66000,378000,100
-54000,378000,100
-42000,378000,100
-30000,378000,100
-18000,378000,100
-6000,378000,25
6000,378000,25
18000,378000,25
30000,378000,25
42000,378000,25
54000,378000,25
66000,378000,25
78000,378000,25
90000,378000,25
102000,378000,25
114000,378000,25
126000,378000,25
138000,378000,25
150000,378000,25
162000,378000,25
174000,378000,25
186000,378000,25
198000,378000,25
210000,378000,25
222000,378000,25
234000,378000,25
246000,378000,25
258000,378000,25
270000,378000,25
282000,378000,25
294000,378000,25
306000,378000,25
318000,378000,25
330000,378000,26
342000,378000,25.7302475
354000,378000,26
366000,378000,26
378000,378000,26
390000,378000,26
402000,378000,26
414000,378000,26
426000,378000,26
438000,378000,26
450000,378000,26
462000,378000,27
474000,378000,27
486000,378000,26
498000,378000,26
510000,378000,26
522000,378000,26
534000,378000,26
546000,378000,26
558000,378000,26.15629005
570000,378000,26.25028992
582000,378000,26.66086578
594000,378000,26.72208595
606000,378000,26.76458359
618000,378000,26.77554321
630000,378000,26.78196526
642000,378000,26.77012444
654000,378000,26.67962265
666000,378000,26.66666603
678000,378000,27
690000,378000,27
702000,378000,27
714000,378000,27
726000,378000,27
738000,378000,27
750000,378000,100
762000,378000,100
-210000,366000,100
-198000,366000,100
-186000,366000,100
-174000,366000,100
-162000,366000,100
-150000,366000,100
-138000,366000,100
-126000,366000,100
-114000,366000,100
-102000,366000,100
-90000,366000,100
-78000,366000,100
-66000,366000,100
-54000,366000,100
-42000,366000,100
-30000,366000,100
-18000,366000,100
-6000,366000,100
6000,366000,100
18000,366000,100
30000,366000,100
42000,366000,25
54000,366000,25
66000,366000,25
78000,366000,25
90000,366000,25
102000,366000,25
114000,366000,25
126000,366000,25
138000,366000,25
150000,366000,25
162000,366000,25
174000,366000,25
186000,366000,25
198000,366000,25
210000,366000,25
222000,366000,25
234000,366000,25
246000,366000,25
258000,366000,25
270000,366000,25
282000,366000,25
294000,366000,25
306000,366000,25
318000,366000,25
330000,366000,25
342000,366000,26
354000,366000,26
366000,366000,26
378000,366000,26
390000,366000,26
402000,366000,26
414000,366000,26
426000,366000,26
438000,366000,26
450000,366000,26
462000,366000,27
474000,366000,27
486000,366000,26
498000,366000,26
510000,366000,26
522000,366000,26
534000,366000,26
546000,366000,26
558000,366000,26.2075901
570000,366000,26.65450859
582000,366000,26.7396946
594000,366000,26.79118156
606000,366000,26.82566452
618000,366000,26.83043289
630000,366000,26.82842255
642000,366000,26.80558395
654000,366000,26.71397209
666000,366000,26.70211792
678000,366000,27
690000,366000,27
702000,366000,27
714000,366000,27
726000,366000,27
738000,366000,27
750000,366000,27
762000,366000,100
-210000,354000,100
-198000,354000,100
-186000,354000,100
-174000,354000,100
-162000,354000,100
-150000,354000,100
-138000,354000,100
-126000,354000,100
-114000,354000,100
-102000,354000,100
-90000,354000,100
-78000,354000,100
-66000,354000,100
-54000,354000,100
-42000,354000,100
-30000,354000,100
-18000,354000,100
-6000,354000,100
6000,354000,100
18000,354000,100
30000,354000,100
42000,354000,100
54000,354000,100
66000,354000,100
78000,354000,100
90000,354000,100
102000,354000,25
114000,354000,25
126000,354000,25
138000,354000,25
150000,354000,25
162000,354000,25
174000,354000,25
186000,354000,25
198000,354000,25
210000,354000,25
222000,354000,25
234000,354000,25
246000,354000,25
258000,354000,25
270000,354000,25
282000,354000,25
294000,354000,25
306000,354000,25
318000,354000,25
330000,354000,26
342000,354000,26
354000,354000,26
366000,354000,26
378000,354000,26
390000,354000,26
402000,354000,26
414000,354000,26
426000,354000,26
438000,354000,26
450000,354000,27
462000,354000,27
474000,354000,27
486000,354000,27
498000,354000,26
510000,354000,26
522000,354000,26
534000,354000,26
546000,354000,26
558000,354000,26.328228
570000,354000,26.77345848
582000,354000,26.8366375
594000,354000,26.87226105
606000,354000,26.89512825
618000,354000,26.89672852
630000,354000,26.87750053
642000,354000,26.83730888
654000,354000,26.76087952
666000,354000,26.73499489
678000,354000,27
690000,354000,27
702000,354000,27
714000,354000,27
726000,354000,27
738000,354000,27
750000,354000,27
762000,354000,100
-210000,342000,100
-198000,342000,100
-186000,342000,100
-174000,342000,100
-162000,342000,100
-150000,342000,100
-138000,342000,100
-126000,342000,100
-114000,342000,100
-102000,342000,100
-90000,342000,100
-78000,342000,100
-66000,342000,100
-54000,342000,100
-42000,342000,100
-30000,342000,100
-18000,342000,100
-6000,342000,100
6000,342000,100
18000,342000,100
30000,342000,100
42000,342000,100
54000,342000,100
66000,342000,100
78000,342000,100
90000,342000,100
102000,342000,100
114000,342000,25
126000,342000,25
138000,342000,25
150000,342000,25
162000,342000,25
174000,342000,25
186000,342000,25
198000,342000,25
210000,342000,25
222000,342000,25
234000,342000,25
246000,342000,25
258000,342000,25
270000,342000,25
282000,342000,25
294000,342000,25
306000,342000,25
318000,342000,25
330000,342000,26
342000,342000,26
354000,342000,26
366000,342000,26
378000,342000,26
390000,342000,26
402000,342000,26
414000,342000,26
426000,342000,26
438000,342000,26
450000,342000,27
462000,342000,27
474000,342000,27
486000,342000,26
498000,342000,26
510000,342000,26
522000,342000,26
534000,342000,26
546000,342000,26.32139206
558000,342000,26.54691887
570000,342000,27
582000,342000,27
594000,342000,27
606000,342000,27
618000,342000,27
630000,342000,27
642000,342000,27
654000,342000,27
666000,342000,27
678000,342000,27
690000,342000,27
702000,342000,27
714000,342000,27
726000,342000,27
738000,342000,27
750000,342000,27
762000,342000,27
-210000,330000,100
-198000,330000,100
-186000,330000,100
-174000,330000,100
-162000,330000,100
-150000,330000,100
-138000,330000,100
-126000,330000,100
-114000,330000,100
-102000,330000,100
-90000,330000,100
-78000,330000,100
-66000,330000,100
-54000,330000,100
-42000,330000,100
-30000,330000,100
-18000,330000,100
-6000,330000,100
6000,330000,100
18000,330000,100
30000,330000,100
42000,330000,100
54000,330000,100
66000,330000,100
78000,330000,100
90000,330000,100
102000,330000,25
114000,330000,25
126000,330000,25
138000,330000,25
150000,330000,25
162000,330000,25
174000,330000,25
186000,330000,25
198000,330000,25
210000,330000,25
222000,330000,25
234000,330000,25
246000,330000,25
258000,330000,25
270000,330000,25
282000,330000,25
294000,330000,25
306000,330000,25
318000,330000,25
330000,330000,26
342000,330000,26
354000,330000,26
366000,330000,26
378000,330000,26
390000,330000,26
402000,330000,26
414000,330000,26
426000,330000,26
438000,330000,26
450000,330000,27
462000,330000,27
474000,330000,27
486000,330000,26
498000,330000,26
510000,330000,26
522000,330000,26
534000,330000,26
546000,330000,26
558000,330000,26.7302475
570000,330000,27
582000,330000,27
594000,330000,27
606000,330000,27
618000,330000,27
630000,330000,27
642000,330000,27
654000,330000,27
666000,330000,27
678000,330000,27
690000,330000,27
702000,330000,27
714000,330000,27
726000,330000,27
738000,330000,27
750000,330000,27
762000,330000,27
-210000,318000,100
-198000,318000,100
-186000,318000,100
-174000,318000,100
-162000,318000,100
-150000,318000,100
-138000,318000,100
-126000,318000,100
-114000,318000,100
-102000,318000,100
-90000,318000,100
-78000,318000,100
-66000,318000,100
-54000,318000,100
-42000,318000,100
-30000,318000,100
-18000,318000,100
-6000,318000,100
6000,318000,100
18000,318000,100
30000,318000,100
42000,318000,100
54000,318000,100
66000,318000,100
78000,318000,100
90000,318000,100
102000,318000,100
114000,318000,25
126000,318000,25
138000,318000,25
150000,318000,25
162000,318000,25
174000,318000,25
186000,318000,25
198000,318000,25
210000,318000,25
222000,318000,25
234000,318000,25
246000,318000,25
258000,318000,25
270000,318000,25
282000,318000,25
294000,318000,25
306000,318000,25
318000,318000,25
330000,318000,25
342000,318000,26
354000,318000,26
366000,318000,26
378000,318000,26
390000,318000,26
402000,318000,26
414000,318000,26
426000,318000,26
438000,318000,27
450000,318000,27
462000,318000,27
474000,318000,27
486000,318000,27
498000,318000,26
510000,318000,26
522000,318000,26
534000,318000,26
546000,318000,26
558000,318000,27
570000,318000,27
582000,318000,27
594000,318000,27
606000,318000,27
618000,318000,27
630000,318000,27
642000,318000,27
654000,318000,27
666000,318000,27
678000,318000,27
690000,318000,27
702000,318000,27
714000,318000,27
726000,318000,27
738000,318000,27
750000,318000,27
762000,318000,27
-210000,306000,100
-198000,306000,100
-186000,306000,100
-174000,306000,100
-162000,306000,100
-150000,306000,100
-138000,306000,100
-126000,306000,100
-114000,306000,100
-102000,306000,100
-90000,306000,100
-78000,306000,100
-66000,306000,100
-54000,306000,100
-42000,306000,100
-30000,306000,100
-18000,306000,100
-6000,306000,100
6000,306000,100
18000,306000,100
30000,306000,100
42000,306000,100
54000,306000,100
66000,306000,100
78000,306000,100
90000,306000,100
102000,306000,25
114000,306000,25
126000,306000,25
138000,306000,25
150000,306000,25
162000,306000,25
174000,306000,25
186000,306000,25
198000,306000,25
210000,306000,25
222000,306000,25
234000,306000,25
246000,306000,25
258000,306000,25
270000,306000,25
282000,306000,25
294000,306000,25
306000,306000,25
318000,306000,25
330000,306000,26
342000,306000,26
354000,306000,26
366000,306000,26
378000,306000,26
390000,306000,26
402000,306000,26
414000,306000,26
426000,306000,27
438000,306000,27
450000,306000,27
462000,306000,27
474000,306000,27
486000,306000,27
498000,306000,27
510000,306000,27
522000,306000,27
534000,306000,27
546000,306000,27
558000,306000,27
570000,306000,27
582000,306000,27
594000,306000,27
606000,306000,27
618000,306000,27
630000,306000,27
642000,306000,27
654000,306000,27
666000,306000,27
678000,306000,27
690000,306000,27
702000,306000,27
714000,306000,27
726000,306000,27
738000,306000,27
750000,306000,27
762000,306000,27
-210000,294000,100
-198000,294000,100
-186000,294000,100
-174000,294000,100
-162000,294000,100
-150000,294000,100
-138000,294000,100
-126000,294000,100
-114000,294000,100
-102000,294000,100
-90000,294000,100
-78000,294000,100
-66000,294000,100
-54000,294000,100
-42000,294000,100
-30000,294000,100
-18000,294000,100
-6000,294000,100
6000,294000,100
18000,294000,100
30000,294000,100
42000,294000,100
54000,294000,100
66000,294000,100
78000,294000,100
90000,294000,25
102000,294000,25
114000,294000,25
126000,294000,25
138000,294000,25
150000,294000,25
162000,294000,25
174000,294000,25
186000,294000,25
198000,294000,25
210000,294000,25
222000,294000,25
234000,294000,25
246000,294000,25
258000,294000,25
270000,294000,25
282000,294000,25
294000,294000,25
306000,294000,25
318000,294000,25
330000,294000,25
342000,294000,26
354000,294000,26
366000,294000,26
378000,294000,26
390000,294000,26
402000,294000,27
414000,294000,27
426000,294000,27
438000,294000,27
450000,294000,27
462000,294000,27
474000,294000,27
486000,294000,27
498000,294000,27
510000,294000,27
522000,294000,27
534000,294000,27
546000,294000,27
558000,294000,27
570000,294000,27
582000,294000,27
594000,294000,27
606000,294000,27
618000,294000,27
630000,294000,27
642000,294000,27
654000,294000,27
666000,294000,27
678000,294000,27
690000,294000,27
702000,294000,27
714000,294000,27
726000,294000,27
738000,294000,27
750000,294000,27
762000,294000,27
-210000,282000,100
-198000,282000,100
-186000,282000,100
-174000,282000,100
-162000,282000,100
-150000,282000,100
-138000,282000,100
-126000,282000,100
-114000,282000,100
-102000,282000,100
-90000,282000,100
-78000,282000,100
-66000,282000,100
-54000,282000,100
-42000,282000,100
-30000,282000,100
-18000,282000,100
-6000,282000,100
6000,282000,100
18000,282000,100
30000,282000,100
42000,282000,100
54000,282000,100
66000,282000,100
78000,282000,100
90000,282000,25
102000,282000,25
114000,282000,25
126000,282000,25
138000,282000,25
150000,282000,25
162000,282000,25
174000,282000,25
186000,282000,25
198000,282000,25
210000,282000,25
222000,282000,25
234000,282000,25
246000,282000,25
258000,282000,25
270000,282000,25
282000,282000,25
294000,282000,25
306000,282000,25
318000,282000,26
330000,282000,26
342000,282000,26
354000,282000,26
366000,282000,26
378000,282000,27
390000,282000,27
402000,282000,27
414000,282000,27
426000,282000,27
438000,282000,27
450000,282000,27
462000,282000,27
